"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","subscription"
"20742",49,10,2,2,0,3392,0,0,1,13,2,272,2,-1,0,4,"no",1
"20743",33,10,2,2,0,390,0,0,1,13,2,460,2,-1,0,4,"no",1
"20744",39,5,2,3,0,28433,0,0,1,13,2,247,2,-1,0,4,"no",1
"20745",45,5,1,3,0,6542,1,0,1,13,2,93,4,-1,0,4,"no",1
"20746",36,5,1,3,0,59,0,0,1,13,2,526,2,-1,0,4,"yes",2
"20747",58,6,2,1,0,4158,0,0,1,13,2,455,2,-1,0,4,"yes",2
"20748",49,4,2,1,0,640,0,0,2,13,2,214,4,-1,0,4,"no",1
"20749",38,10,2,3,0,334,1,0,1,13,2,139,2,-1,0,4,"no",1
"20750",38,10,2,3,0,128,0,0,1,13,2,183,5,-1,0,4,"no",1
"20751",57,2,2,4,0,2449,0,0,1,13,2,142,2,-1,0,4,"no",1
"20752",45,5,2,3,0,324,0,0,1,13,2,258,4,-1,0,4,"no",1
"20753",51,5,2,4,0,712,0,0,1,13,2,287,2,-1,0,4,"no",1
"20754",50,5,2,3,0,109,1,0,1,13,2,185,2,-1,0,4,"no",1
"20755",31,5,3,3,0,170,1,1,1,13,2,458,2,-1,0,4,"no",1
"20756",45,2,2,1,0,6691,0,0,1,13,2,211,2,-1,0,4,"no",1
"20757",54,10,2,2,0,2225,0,1,1,13,2,73,2,-1,0,4,"no",1
"20758",34,10,3,2,0,4367,0,0,1,13,2,121,2,-1,0,4,"no",1
"20759",56,1,2,4,0,681,0,0,1,13,2,900,2,-1,0,4,"no",1
"20760",47,11,2,2,0,432,0,0,1,13,2,334,2,-1,0,4,"no",1
"20761",53,10,2,2,0,230,0,1,1,13,2,112,2,-1,0,4,"no",1
"20762",53,6,2,3,0,7132,0,0,1,13,2,88,2,-1,0,4,"no",1
"20763",55,2,2,4,0,23,0,0,1,13,2,123,2,-1,0,4,"no",1
"20764",56,8,2,2,0,0,0,0,1,13,2,112,4,-1,0,4,"no",1
"20765",48,10,1,2,0,145,1,0,1,13,2,106,5,-1,0,4,"no",1
"20766",33,5,3,3,0,2302,1,0,1,13,2,115,2,-1,0,4,"no",1
"20767",35,5,2,3,0,481,0,0,1,13,2,73,2,-1,0,4,"no",1
"20768",56,1,2,4,0,1784,0,0,1,13,2,71,2,-1,0,4,"no",1
"20769",54,2,2,2,0,3002,0,0,1,13,2,110,4,-1,0,4,"no",1
"20770",37,5,2,3,0,4436,0,0,1,13,2,846,5,-1,0,4,"yes",2
"20771",58,6,2,3,0,1669,0,0,1,13,2,109,2,-1,0,4,"no",1
"20772",50,10,2,2,0,1838,1,1,1,13,2,221,8,-1,0,4,"no",1
"20773",49,10,2,2,0,2765,0,0,1,13,2,233,4,-1,0,4,"no",1
"20774",58,2,2,2,0,3148,0,1,1,13,2,57,2,-1,0,4,"no",1
"20775",60,4,2,4,0,2769,0,0,1,13,2,96,2,-1,0,4,"no",1
"20776",48,5,2,3,0,5887,0,0,1,13,2,227,2,-1,0,4,"no",1
"20777",33,5,2,3,0,296,0,0,1,13,2,142,4,-1,0,4,"no",1
"20778",59,5,2,3,1,782,0,1,1,13,2,127,2,-1,0,4,"no",1
"20779",32,5,2,3,0,1337,0,0,1,13,2,283,2,-1,0,4,"no",1
"20780",50,7,2,2,0,36,0,0,1,13,2,104,10,-1,0,4,"no",1
"20781",52,5,1,3,0,95,0,0,1,13,2,91,2,-1,0,4,"no",1
"20782",47,2,2,1,0,48,0,0,1,13,2,170,2,-1,0,4,"no",1
"20783",58,10,3,2,0,382,0,0,1,13,2,460,2,-1,0,4,"no",1
"20784",50,10,1,2,0,0,0,0,1,13,2,114,2,-1,0,4,"no",1
"20785",34,10,3,3,0,2658,1,0,1,13,2,690,2,-1,0,4,"no",1
"20786",40,10,2,2,0,372,1,0,1,13,2,100,2,-1,0,4,"no",1
"20787",51,10,2,2,0,52,0,0,1,13,2,114,2,-1,0,4,"no",1
"20788",41,10,1,2,0,1545,0,1,1,13,2,183,2,-1,0,4,"no",1
"20789",34,10,2,3,0,8463,0,0,1,13,2,80,2,-1,0,4,"no",1
"20790",32,10,3,2,0,136,1,0,1,13,2,144,2,-1,0,4,"no",1
"20791",38,5,2,3,0,3452,0,0,1,13,2,132,2,-1,0,4,"no",1
"20792",60,1,2,2,0,1538,0,0,1,13,2,352,2,-1,0,4,"no",1
"20793",49,2,2,1,0,67,0,1,1,13,2,269,4,-1,0,4,"no",1
"20794",34,10,3,3,0,2521,0,0,1,13,2,73,2,-1,0,4,"no",1
"20795",55,10,2,2,0,303,0,1,1,13,2,261,2,-1,0,4,"no",1
"20796",40,10,1,2,0,275,0,0,1,13,2,409,4,-1,0,4,"no",1
"20797",49,2,2,1,0,737,0,0,1,13,2,100,2,-1,0,4,"no",1
"20798",51,5,1,3,0,0,0,0,1,13,2,60,2,-1,0,4,"no",1
"20799",31,5,3,3,0,363,0,0,1,13,2,94,2,-1,0,4,"no",1
"20800",42,5,2,3,0,0,0,0,1,13,2,325,2,-1,0,4,"no",1
"20801",51,12,2,2,0,0,0,0,1,13,2,88,2,-1,0,4,"no",1
"20802",33,10,2,2,0,763,0,0,1,13,2,182,8,-1,0,4,"no",1
"20803",55,6,2,1,0,0,1,1,1,13,2,201,2,-1,0,4,"no",1
"20804",42,10,2,3,0,849,0,0,1,13,2,403,2,-1,0,4,"no",1
"20805",36,5,3,2,0,0,0,0,1,13,2,333,5,-1,0,4,"no",1
"20806",37,10,3,2,0,-242,1,0,1,13,2,1149,6,-1,0,4,"yes",2
"20807",39,5,2,3,0,-974,0,1,1,13,2,130,4,-1,0,4,"no",1
"20808",35,10,3,3,0,2453,1,0,1,13,2,119,2,-1,0,4,"no",1
"20809",32,10,3,2,0,493,0,0,1,13,2,289,2,-1,0,4,"no",1
"20810",51,2,2,1,0,97,0,0,1,13,2,286,2,-1,0,4,"no",1
"20811",43,10,3,2,0,140,1,0,1,13,2,221,2,-1,0,4,"no",1
"20812",50,7,2,2,0,10052,0,0,1,13,2,665,2,-1,0,4,"yes",2
"20813",50,5,2,3,0,4,0,0,1,13,2,143,2,-1,0,4,"no",1
"20814",55,8,2,2,0,-31,0,1,1,13,2,81,2,-1,0,4,"no",1
"20815",58,6,2,3,0,0,0,0,1,13,2,641,4,-1,0,4,"yes",2
"20816",48,2,2,2,0,893,0,0,1,13,2,62,2,-1,0,4,"no",1
"20817",47,1,2,2,0,769,1,0,1,13,2,151,2,-1,0,4,"no",1
"20818",39,10,2,2,0,8,0,1,1,13,2,87,2,-1,0,4,"no",1
"20819",31,10,3,2,0,4,0,0,1,13,2,202,2,-1,0,4,"no",1
"20820",51,10,2,2,0,805,0,0,1,13,2,270,2,-1,0,4,"no",1
"20821",41,10,2,2,0,563,1,0,1,13,2,69,4,-1,0,4,"no",1
"20822",59,6,2,1,0,249,0,0,1,13,2,432,5,-1,0,4,"no",1
"20823",45,10,2,2,0,144,0,0,1,13,2,299,4,-1,0,4,"no",1
"20824",52,10,1,2,0,152,0,0,1,13,2,404,6,-1,0,4,"yes",2
"20825",31,5,2,3,0,156,0,0,1,13,2,657,7,-1,0,4,"yes",2
"20826",32,5,3,3,0,1047,1,0,1,13,2,203,6,-1,0,4,"no",1
"20827",38,10,3,2,0,227,0,0,1,13,2,95,4,-1,0,4,"no",1
"20828",48,2,2,1,0,890,0,0,1,13,2,157,6,-1,0,4,"no",1
"20829",39,10,2,3,0,4373,1,0,1,13,2,78,6,-1,0,4,"no",1
"20830",53,10,2,2,0,9146,0,0,1,13,2,136,4,-1,0,4,"no",1
"20831",35,10,1,2,0,3549,1,0,1,13,2,250,4,-1,0,4,"no",1
"20832",36,5,3,3,0,0,0,0,1,13,2,296,8,-1,0,4,"no",1
"20833",36,10,3,2,0,9149,1,0,1,13,2,141,3,-1,0,4,"no",1
"20834",40,5,2,3,0,66,0,0,1,13,2,737,4,-1,0,4,"yes",2
"20835",30,10,3,3,0,0,1,0,1,13,2,150,4,-1,0,4,"no",1
"20836",60,2,2,1,0,0,0,1,1,13,2,324,4,-1,0,4,"no",1
"20837",40,10,2,2,0,95,0,0,1,13,2,156,4,-1,0,4,"no",1
"20838",33,5,2,3,0,728,1,0,1,13,2,275,5,-1,0,4,"no",1
"20839",51,10,2,2,0,317,0,0,1,13,2,328,4,-1,0,4,"no",1
"20840",36,10,1,2,0,1941,0,1,1,13,2,156,4,-1,0,4,"no",1
"20841",45,10,1,3,0,206,0,0,1,13,2,376,4,-1,0,4,"no",1
"20842",47,1,2,2,0,328,0,0,1,13,2,260,2,-1,0,4,"no",1
"20843",34,5,3,3,0,9827,1,0,1,13,2,871,4,-1,0,4,"yes",2
"20844",57,2,2,1,0,696,1,0,1,13,2,89,6,-1,0,4,"no",1
"20845",58,8,2,2,0,627,0,0,1,13,2,110,4,-1,0,4,"no",1
"20846",36,5,2,3,0,274,0,0,1,13,2,122,2,-1,0,4,"no",1
"20847",40,5,1,3,0,862,1,0,1,13,2,98,2,-1,0,4,"no",1
"20848",45,10,3,2,0,113,1,1,1,13,2,165,2,-1,0,4,"no",1
"20849",52,11,2,2,0,9139,0,0,1,13,2,684,2,-1,0,4,"no",1
"20850",53,8,2,2,0,6170,0,0,1,13,2,838,4,-1,0,4,"yes",2
"20851",43,5,2,3,0,2383,0,0,1,13,2,379,6,-1,0,4,"yes",2
"20852",47,2,2,1,0,2642,0,0,1,13,2,310,2,-1,0,4,"no",1
"20853",59,2,2,2,0,10054,0,0,2,13,2,79,6,-1,0,4,"no",1
"20854",59,6,2,2,0,25947,0,0,1,13,2,292,2,-1,0,4,"no",1
"20855",33,5,1,3,0,0,0,0,1,13,2,305,2,-1,0,4,"no",1
"20856",55,10,2,2,0,199,0,0,1,13,2,15,17,-1,0,4,"no",1
"20857",30,10,3,3,0,635,0,0,1,13,2,851,8,-1,0,4,"yes",2
"20858",34,10,2,2,0,0,1,1,2,13,2,60,2,-1,0,4,"no",1
"20859",41,5,1,3,0,4329,1,0,1,13,2,559,4,-1,0,4,"no",1
"20860",35,5,1,3,0,434,1,0,1,13,2,1314,2,-1,0,4,"yes",2
"20861",34,10,2,2,0,-346,0,0,1,13,2,136,4,-1,0,4,"no",1
"20862",52,5,3,3,0,556,0,0,1,13,2,733,6,-1,0,4,"no",1
"20863",35,10,3,3,0,303,0,0,1,13,2,713,2,-1,0,4,"no",1
"20864",41,10,1,2,0,258,0,0,1,13,2,104,6,-1,0,4,"no",1
"20865",31,5,3,3,0,6413,0,0,1,13,2,517,2,-1,0,4,"no",1
"20866",40,5,2,3,0,143,0,0,1,13,2,832,6,-1,0,4,"no",1
"20867",44,5,1,3,0,0,0,0,1,13,2,169,2,-1,0,4,"no",1
"20868",31,10,2,2,0,-302,0,0,1,13,2,195,2,-1,0,4,"no",1
"20869",30,5,3,3,0,756,0,0,1,13,2,321,4,-1,0,4,"no",1
"20870",50,5,2,3,0,400,0,0,1,13,2,343,2,-1,0,4,"no",1
"20871",32,5,3,3,0,90,0,0,1,13,2,116,2,-1,0,4,"no",1
"20872",58,5,3,3,0,2297,0,0,1,13,2,96,2,-1,0,4,"no",1
"20873",56,4,2,1,0,19,0,0,1,13,2,111,2,-1,0,4,"no",1
"20874",30,5,2,2,0,877,1,1,1,13,2,92,5,-1,0,4,"no",1
"20875",48,8,2,2,0,400,1,1,1,13,2,158,1,-1,0,4,"no",1
"20876",54,5,2,3,0,588,0,0,1,13,2,327,1,-1,0,4,"no",1
"20877",51,2,2,1,0,3754,0,1,1,13,2,202,3,-1,0,4,"no",1
"20878",59,6,2,1,0,1393,1,1,1,13,2,314,1,-1,0,4,"no",1
"20879",34,10,3,2,0,16,0,0,1,13,2,990,1,-1,0,4,"yes",2
"20880",43,5,1,3,0,666,0,0,1,13,2,160,3,-1,0,4,"no",1
"20881",39,2,2,1,0,52,0,0,1,13,2,69,1,-1,0,4,"no",1
"20882",47,4,2,1,0,183,0,0,1,13,2,144,1,-1,0,4,"no",1
"20883",48,1,1,2,0,362,0,0,1,13,2,529,1,-1,0,4,"yes",2
"20884",32,10,2,2,0,199,0,1,1,13,2,363,1,-1,0,4,"no",1
"20885",58,5,2,3,0,3948,0,1,1,13,2,76,1,-1,0,4,"no",1
"20886",36,5,2,3,0,114,0,0,1,13,2,342,1,-1,0,4,"no",1
"20887",32,10,2,2,0,5122,0,0,1,13,2,31,1,-1,0,4,"no",1
"20888",30,3,2,3,0,366,0,0,1,13,2,75,6,-1,0,4,"no",1
"20889",53,10,1,2,0,1950,0,0,1,13,2,111,1,-1,0,4,"no",1
"20890",47,2,2,2,0,1303,0,0,1,13,2,68,3,-1,0,4,"no",1
"20891",33,5,2,3,0,191,0,0,1,13,2,1148,2,-1,0,4,"yes",2
"20892",56,10,1,2,0,1561,0,0,1,13,2,75,1,-1,0,4,"no",1
"20893",30,5,2,3,0,388,0,0,1,13,2,157,1,-1,0,4,"no",1
"20894",30,5,1,3,0,46,0,0,1,13,2,382,3,-1,0,4,"no",1
"20895",35,10,3,3,0,354,1,0,1,13,2,274,1,-1,0,4,"no",1
"20896",37,5,2,3,0,887,0,0,1,13,2,257,5,-1,0,4,"no",1
"20897",30,10,3,2,0,309,0,0,1,13,2,99,1,-1,0,4,"no",1
"20898",35,5,2,3,0,1036,0,0,1,13,2,356,1,-1,0,4,"no",1
"20899",33,10,2,2,0,3,0,0,1,13,2,212,3,-1,0,4,"no",1
"20900",59,6,2,1,0,474,0,0,1,13,2,139,3,-1,0,4,"no",1
"20901",34,10,3,3,0,2195,0,0,2,13,2,490,3,-1,0,4,"no",1
"20902",41,10,3,3,0,5389,0,0,1,13,2,209,5,-1,0,4,"no",1
"20903",42,5,2,3,0,17,0,0,1,13,2,175,6,-1,0,4,"no",1
"20904",30,5,3,3,0,717,1,0,1,13,2,130,3,-1,0,4,"no",1
"20905",59,10,2,2,0,3562,0,0,1,13,2,121,1,-1,0,4,"no",1
"20906",42,10,2,3,0,1493,1,1,1,13,2,78,1,-1,0,4,"no",1
"20907",47,4,2,2,0,582,0,0,1,13,2,73,1,-1,0,4,"no",1
"20908",43,10,2,3,0,1201,1,1,1,13,2,84,3,-1,0,4,"no",1
"20909",50,8,2,1,0,12,1,0,1,13,2,168,1,-1,0,4,"no",1
"20910",48,5,2,3,0,732,0,0,1,13,2,255,1,-1,0,4,"no",1
"20911",40,5,1,3,0,823,0,0,1,13,2,159,4,-1,0,4,"no",1
"20912",35,5,2,3,0,3481,0,0,1,13,2,388,3,-1,0,4,"no",1
"20913",47,10,2,2,0,599,1,0,1,13,2,99,3,-1,0,4,"no",1
"20914",47,8,2,1,0,1803,1,1,1,13,2,82,7,-1,0,4,"no",1
"20915",60,5,2,2,0,13238,0,0,1,13,2,418,4,-1,0,4,"no",1
"20916",44,5,1,3,0,3321,0,0,1,13,2,73,3,-1,0,4,"no",1
"20917",53,10,2,2,0,100,0,0,1,13,2,205,4,-1,0,4,"no",1
"20918",32,5,2,3,0,1517,0,0,1,13,2,202,3,-1,0,4,"no",1
"20919",30,10,2,2,0,574,0,0,1,13,2,394,4,-1,0,4,"no",1
"20920",30,10,3,3,0,177,0,0,1,13,2,109,3,-1,0,4,"no",1
"20921",51,10,2,2,0,427,0,0,1,13,2,233,8,-1,0,4,"no",1
"20922",56,5,2,3,0,16377,0,0,1,13,2,107,8,-1,0,4,"no",1
"20923",30,5,3,3,0,1637,1,0,1,13,2,163,3,-1,0,4,"no",1
"20924",47,2,2,2,0,1021,0,0,1,13,2,399,3,-1,0,4,"no",1
"20925",56,2,2,1,0,397,1,0,1,13,2,240,2,-1,0,4,"no",1
"20926",54,8,2,2,0,6376,0,0,1,13,2,274,3,-1,0,4,"no",1
"20927",36,5,3,3,0,202,0,0,1,13,2,150,4,-1,0,4,"no",1
"20928",34,5,2,3,0,101,1,0,1,13,2,209,5,-1,0,4,"no",1
"20929",36,5,2,3,0,396,0,0,1,13,2,67,5,-1,0,4,"no",1
"20930",32,1,3,3,0,497,1,0,1,13,2,132,4,-1,0,4,"no",1
"20931",30,1,2,3,0,631,0,0,1,13,2,293,3,-1,0,4,"no",1
"20932",42,10,2,3,0,1361,0,0,1,13,2,75,5,-1,0,4,"no",1
"20933",34,10,2,2,0,2959,0,0,1,13,2,413,5,-1,0,4,"no",1
"20934",56,2,2,1,0,379,0,0,1,13,2,58,5,-1,0,4,"no",1
"20935",40,10,3,2,0,-239,0,0,1,13,2,399,2,-1,0,4,"no",1
"20936",37,5,3,3,0,455,1,0,1,13,2,904,6,-1,0,4,"yes",2
"20937",59,5,3,3,0,684,0,0,1,13,2,48,13,-1,0,4,"no",1
"20938",31,5,3,3,0,1494,0,0,1,13,2,275,12,-1,0,4,"no",1
"20939",38,5,2,3,0,120,0,0,1,13,2,449,4,-1,0,4,"no",1
"20940",45,2,2,2,0,241,0,0,1,13,2,536,5,-1,0,4,"no",1
"20941",40,4,2,2,0,163,0,0,1,13,2,158,7,-1,0,4,"no",1
"20942",42,10,2,2,0,1355,0,0,1,13,2,113,6,-1,0,4,"no",1
"20943",42,5,3,3,0,525,0,0,1,13,2,127,2,-1,0,4,"no",1
"20944",58,6,2,2,0,8332,0,0,1,13,2,740,4,-1,0,4,"no",1
"20945",50,2,1,1,0,171,0,0,1,14,2,75,3,-1,0,4,"no",1
"20946",48,1,2,4,0,3756,0,0,1,14,2,65,10,-1,0,4,"no",1
"20947",52,10,1,2,0,-558,0,0,1,14,2,152,5,-1,0,4,"no",1
"20948",52,10,2,2,0,1064,0,0,1,14,2,106,2,-1,0,4,"no",1
"20949",40,5,2,3,0,8902,1,0,1,14,2,464,5,-1,0,4,"no",1
"20950",31,5,2,3,0,512,1,0,1,14,2,96,3,-1,0,4,"no",1
"20951",35,5,2,3,0,178,0,0,1,14,2,76,2,-1,0,4,"no",1
"20952",38,5,3,3,0,2117,0,0,1,14,2,81,2,-1,0,4,"no",1
"20953",51,4,2,1,0,137,0,0,1,14,2,169,2,-1,0,4,"no",1
"20954",48,4,2,1,0,469,0,0,1,14,2,103,2,-1,0,4,"no",1
"20955",35,5,3,3,0,467,1,0,1,14,2,82,2,-1,0,4,"no",1
"20956",30,10,3,2,0,160,0,0,1,14,2,90,2,-1,0,4,"no",1
"20957",54,8,2,2,0,869,0,0,1,14,2,152,2,-1,0,4,"no",1
"20958",34,10,2,2,0,903,1,0,1,14,2,67,2,-1,0,4,"no",1
"20959",36,10,2,2,0,930,0,0,1,14,2,175,2,-1,0,4,"no",1
"20960",36,5,2,3,0,406,0,0,1,14,2,123,2,-1,0,4,"no",1
"20961",42,10,2,2,0,27,0,0,1,14,2,259,4,-1,0,4,"no",1
"20962",58,1,2,2,0,855,0,0,1,14,2,81,2,-1,0,4,"no",1
"20963",38,5,3,3,0,2454,1,0,1,14,2,373,2,-1,0,4,"no",1
"20964",40,4,2,2,0,864,0,0,1,14,2,36,2,-1,0,4,"no",1
"20965",34,10,1,2,0,-324,0,0,1,14,2,166,4,-1,0,4,"no",1
"20966",48,5,2,3,0,732,0,0,1,14,2,157,2,-1,0,4,"no",1
"20967",39,1,1,2,0,399,1,1,1,14,2,133,2,-1,0,4,"no",1
"20968",33,10,2,2,0,620,0,0,1,14,2,106,2,-1,0,4,"no",1
"20969",57,10,1,2,0,3043,0,0,1,14,2,707,2,-1,0,4,"yes",2
"20970",37,10,1,2,0,2686,0,0,1,14,2,144,4,-1,0,4,"no",1
"20971",53,2,2,2,0,427,0,1,1,14,2,360,4,-1,0,4,"no",1
"20972",39,10,2,2,0,5574,0,0,1,14,2,102,2,-1,0,4,"no",1
"20973",43,10,1,2,0,64,1,0,1,14,2,55,2,-1,0,4,"no",1
"20974",59,2,2,1,0,3062,1,0,1,14,2,87,2,-1,0,4,"no",1
"20975",32,11,2,3,0,394,1,0,1,14,2,266,2,-1,0,4,"no",1
"20976",42,10,2,3,0,13410,0,1,1,14,2,149,2,-1,0,4,"no",1
"20977",58,6,2,2,0,2553,0,0,1,14,2,366,2,-1,0,4,"no",1
"20978",33,10,3,3,0,68,0,0,1,14,2,96,2,-1,0,4,"no",1
"20979",48,10,2,3,0,648,0,0,1,14,2,85,2,-1,0,4,"no",1
"20980",43,5,2,3,0,354,0,0,1,14,2,169,10,-1,0,4,"no",1
"20981",36,5,2,2,0,3,0,0,1,14,2,250,2,-1,0,4,"no",1
"20982",35,10,3,2,0,1717,0,0,1,14,2,206,2,-1,0,4,"no",1
"20983",57,12,2,1,0,270,0,0,1,14,2,526,2,-1,0,4,"no",1
"20984",36,10,2,2,0,2394,0,0,1,14,2,184,2,-1,0,4,"no",1
"20985",43,5,1,3,0,1819,0,1,1,14,2,41,2,-1,0,4,"no",1
"20986",41,5,1,3,0,20479,0,0,1,14,2,229,2,-1,0,4,"no",1
"20987",47,1,2,2,0,6703,0,0,1,14,2,252,3,-1,0,4,"no",1
"20988",40,4,2,2,0,4610,0,0,1,14,2,154,2,-1,0,4,"no",1
"20989",47,10,1,2,0,691,0,0,1,14,2,103,2,-1,0,4,"no",1
"20990",35,10,2,2,0,688,0,0,1,14,2,137,2,-1,0,4,"no",1
"20991",35,10,3,3,0,755,0,0,1,14,2,125,2,-1,0,4,"no",1
"20992",48,5,2,3,0,2498,0,0,1,14,2,98,2,-1,0,4,"no",1
"20993",33,5,3,3,0,3623,0,0,1,14,2,107,2,-1,0,4,"no",1
"20994",56,10,2,2,0,2065,0,0,1,14,2,71,2,-1,0,4,"no",1
"20995",55,8,2,3,0,64,1,1,1,14,2,151,6,-1,0,4,"no",1
"20996",31,7,2,3,0,414,0,0,1,14,2,169,5,-1,0,4,"no",1
"20997",43,5,2,3,0,244,0,0,1,14,2,167,2,-1,0,4,"no",1
"20998",44,5,2,3,0,6945,0,0,1,14,2,114,3,-1,0,4,"no",1
"20999",41,5,2,3,0,1194,0,0,1,14,2,50,5,-1,0,4,"no",1
"21000",54,8,2,2,0,131,0,0,1,14,2,252,2,-1,0,4,"no",1
"21001",56,3,1,2,0,179,0,0,1,14,2,47,2,-1,0,4,"no",1
"21002",35,5,3,2,0,1189,0,1,1,14,2,92,2,-1,0,4,"no",1
"21003",30,10,2,3,0,910,0,0,1,14,2,228,2,-1,0,4,"no",1
"21004",37,5,3,3,0,131,0,0,2,14,2,293,2,-1,0,4,"no",1
"21005",55,6,2,1,0,3334,0,0,1,14,2,632,4,-1,0,4,"yes",2
"21006",36,10,2,2,0,25,0,0,1,14,2,98,2,-1,0,4,"no",1
"21007",54,5,2,3,0,0,0,0,1,14,2,260,7,-1,0,4,"no",1
"21008",30,10,3,2,0,2782,0,0,1,14,2,205,2,-1,0,4,"no",1
"21009",57,6,2,2,0,663,0,0,1,14,2,107,2,-1,0,4,"no",1
"21010",34,10,3,2,1,-14,0,0,1,14,2,85,2,-1,0,4,"no",1
"21011",59,10,2,2,0,316,0,0,1,14,2,200,4,-1,0,4,"no",1
"21012",39,10,2,3,0,99,0,0,1,14,2,170,2,-1,0,4,"no",1
"21013",57,6,2,2,0,191,0,0,1,14,2,127,4,-1,0,4,"no",1
"21014",47,10,1,2,0,2836,0,1,1,14,2,10,2,-1,0,4,"no",1
"21015",30,5,2,3,0,1165,1,1,1,14,2,80,2,-1,0,4,"no",1
"21016",50,5,3,3,0,490,0,0,1,14,2,273,5,-1,0,4,"no",1
"21017",47,5,2,3,0,3681,0,0,1,14,2,101,2,-1,0,4,"no",1
"21018",57,10,2,2,0,2625,0,0,1,14,2,465,2,-1,0,4,"no",1
"21019",32,10,3,3,0,1038,0,0,1,14,2,128,4,-1,0,4,"no",1
"21020",40,10,3,3,0,539,0,0,1,14,2,121,2,-1,0,4,"no",1
"21021",34,10,2,3,0,8029,1,0,1,14,2,593,4,-1,0,4,"yes",2
"21022",44,3,2,3,0,624,0,0,2,14,2,552,2,-1,0,4,"yes",2
"21023",39,5,3,3,0,668,0,0,1,14,2,297,2,-1,0,4,"no",1
"21024",33,10,3,3,0,0,0,0,1,14,2,93,2,-1,0,4,"no",1
"21025",58,6,2,2,0,188,0,0,1,14,2,141,2,-1,0,4,"no",1
"21026",60,8,2,2,0,2858,0,0,1,14,2,155,2,-1,0,4,"no",1
"21027",35,5,3,3,0,0,0,1,1,14,2,370,4,-1,0,4,"no",1
"21028",36,10,3,3,0,306,0,0,1,14,2,111,2,-1,0,4,"no",1
"21029",36,5,2,3,0,867,0,0,1,14,2,159,2,-1,0,4,"no",1
"21030",34,5,3,3,0,416,0,0,1,14,2,1217,4,-1,0,4,"no",1
"21031",51,2,2,1,0,165,1,0,2,14,2,313,2,-1,0,4,"no",1
"21032",30,8,3,3,0,719,0,1,1,14,2,38,2,-1,0,4,"no",1
"21033",50,8,2,2,0,961,0,1,1,14,2,757,4,-1,0,4,"no",1
"21034",37,5,2,3,0,4332,0,0,1,14,2,213,2,-1,0,4,"no",1
"21035",32,5,2,3,0,972,0,0,1,14,2,297,4,-1,0,4,"no",1
"21036",59,5,2,3,0,1857,0,0,1,14,2,128,4,-1,0,4,"no",1
"21037",34,5,3,3,0,2205,0,0,1,14,2,635,2,-1,0,4,"no",1
"21038",49,2,2,2,0,322,0,0,1,14,2,356,2,-1,0,4,"no",1
"21039",41,2,1,2,0,388,0,0,1,14,2,605,2,-1,0,4,"no",1
"21040",52,2,2,4,0,51,0,0,1,14,2,935,2,-1,0,4,"no",1
"21041",42,10,3,3,0,171,0,0,1,14,2,143,2,-1,0,4,"no",1
"21042",35,4,2,2,0,495,0,0,1,14,2,414,4,-1,0,4,"no",1
"21043",33,5,3,3,0,336,0,0,1,14,2,220,2,-1,0,4,"no",1
"21044",31,5,3,3,0,2227,0,0,1,14,2,95,2,-1,0,4,"no",1
"21045",32,10,2,3,0,943,0,0,1,14,2,127,2,-1,0,4,"no",1
"21046",36,10,2,2,0,3579,0,0,1,14,2,308,2,-1,0,4,"no",1
"21047",42,5,1,3,0,245,0,0,1,14,2,103,2,-1,0,4,"no",1
"21048",48,5,2,3,0,1344,1,1,1,14,2,69,6,-1,0,4,"no",1
"21049",31,5,3,3,0,10112,1,0,1,14,2,90,4,-1,0,4,"no",1
"21050",56,6,2,3,0,811,0,0,1,14,2,148,19,-1,0,4,"no",1
"21051",43,5,2,3,0,696,0,0,1,14,2,110,8,-1,0,4,"no",1
"21052",30,5,3,2,0,1299,0,0,1,14,2,515,2,-1,0,4,"no",1
"21053",30,5,2,3,0,4022,0,0,1,14,2,214,2,-1,0,4,"no",1
"21054",35,5,3,3,0,331,0,0,1,14,2,857,2,-1,0,4,"yes",2
"21055",47,10,2,2,0,-9,0,0,1,14,2,457,2,-1,0,4,"no",1
"21056",31,10,2,2,0,3322,1,0,1,14,2,421,2,-1,0,4,"no",1
"21057",54,3,2,3,0,345,0,0,1,14,2,183,6,-1,0,4,"no",1
"21058",39,10,2,2,0,311,0,0,1,14,2,240,2,-1,0,4,"no",1
"21059",30,5,3,2,0,135,0,0,1,14,2,112,2,-1,0,4,"no",1
"21060",33,10,3,2,0,3264,0,0,1,14,2,423,4,-1,0,4,"no",1
"21061",58,5,2,3,0,361,0,0,1,14,2,503,2,-1,0,4,"no",1
"21062",60,4,2,1,0,887,0,0,1,14,2,95,2,-1,0,4,"no",1
"21063",54,5,1,3,0,3222,0,0,1,14,2,67,2,-1,0,4,"no",1
"21064",55,8,2,2,0,4263,0,0,1,14,2,93,2,-1,0,4,"no",1
"21065",51,4,2,2,0,429,0,0,1,14,2,230,2,-1,0,4,"no",1
"21066",45,1,2,2,0,0,0,0,1,14,2,113,2,-1,0,4,"no",1
"21067",30,10,3,3,0,4561,1,0,1,14,2,103,2,-1,0,4,"no",1
"21068",47,2,2,1,0,673,0,1,1,14,2,106,6,-1,0,4,"no",1
"21069",39,5,1,3,0,1387,1,0,1,14,2,373,2,-1,0,4,"no",1
